split,ID,Speaker_ID,Speech_Duration_seconds,Gender,Age,Native_Language,transcript_raw,normalised_transcript_raw,hypothesis_raw
test,281474976897321_f2746_chunk_0.wav,,0.4771875,Female,30-45,Punjabi,Three,,3.
test,281474976884470_f3243_chunk_7.wav,,6.0,Male,45-60,Malayalam,"oneness with all. That's highly, highly sophisticated and philosophical, and I couldn't get into",,oneness with all that's highly highly sophisticated and philosophical and i couldn't get into
test,281474976893818_f16_chunk_0.wav,,0.38,Female,18-30,Bodo,Two,,2
test,281474976892333_f3244_chunk_4.wav,,3.58,Male,30-45,Dogri,Rather they won't watch it repeatedly.,,rather they won't watch it repeatedly
test,281474976886997_f3292_chunk_0.wav,,5.44,Female,45-60,Telugu,"Of course, there is a lot of funding by the state, the government-run schools,",,of course there is a lot of funding by the state uh the government run schools
test,281474976893939_f397_chunk_0.wav,,6.905625,Female,45-60,Telugu,"It was traditionally done on the plastered walls of mud huts and is also done on cloth, handmade paper and canvas.",,"It was traditionally done on the plastered walls of mud huts and is also done on cloth, handmade paper and canvas."
test,281474976900618_f1929_chunk_3.wav,,8.4326875,Male,30-45,Urdu,"go and then go through it, go through the document or go through paragraphs one by one, and",,go and then go through it go through the document or go through paragraphs one by one and
test,281474976891411_f2041_chunk_3.wav,,0.5585625,Male,30-45,Malayalam,corporate,,corporate
test,281474976897396_f2171_chunk_11.wav,,2.43,Male,18-30,Odia,all of the communities that live in the state,,all of the communities that live in the state.
test,281474976894798_f3171_chunk_3.wav,,4.582375,Female,30-45,Nepali,"Now, the knowledge of English has become important for any profession.",,Now the knowledge of English has become important for any profession.
test,281474976887020_f1240_chunk_0.wav,,6.349125,Male,45-60,Dogri,Please tranfer hostel fees Rs 1000 to the Hostel acount saved.,,Please transfer hostel fees Rs.1000 to the hostel account sales.
test,281474976893876_f528_chunk_0.wav,,2.502625,Male,30-45,Bodo,Are there any vacciantion center in state Jharkhand,,"Are there any vaccination center in the state, Jharkhand?"
test,281474976886991_f2229_chunk_0.wav,,24.597125,Female,45-60,Telugu,"Both the quotes I remember are by Julius Caesar, in Shakespeare's Julius Caesar.",,"Both the quotes I remember are by Julius Caesar in Shakespeare's Julius Caesar. While going in his moments of pride, Julius Caesar says, Cowards die many times before their death. The valiant never taste of death but once."
test,281474976898107_f1468_chunk_0.wav,,0.48875,Female,18-30,Odia,Zero,,
test,281474976899770_f1412_chunk_0.wav,,0.126625,Female,30-45,Odia,Skip,,It.
test,281474976898393_f3128_chunk_1.wav,,3.36,Male,30-45,Tamil,and marginalized communities to promote higher education.,,and marginalized communities to promote higher education.
test,281474976883853_f3233_chunk_6.wav,,7.942375,Male,45-60,Nepali,The efforts of the government have started giving fruits.,,And the efforts of the government have started giving fruits.
test,281474976902191_f1928_chunk_2.wav,,1.3014375,Female,45-60,Urdu,It is an NGO,,It is an NGO.
test,281474976893292_f2273_chunk_3.wav,,0.803875,Female,45-60,Hindi,Paris,,Paris
test,281474976884247_f1320_chunk_0.wav,,7.554375,Male,45-60,Tamil,Reset my Autopay settings and show me a transaction report of Autopay payments for the past 4 months.,,Reset my AutoPay settings and show me a transaction report of AutoPay payments for the past 4 months.
test,281474976888917_f3178_chunk_36.wav,,8.92,Male,18-30,Nepali,"It also gives opportunity to gather and spend time with family, friends and community and",,"also gives opportunity to gather and spend time with family, friends and community."
test,281474976890751_f3224_chunk_2.wav,,3.2,Male,18-30,Dogri,"as due to heavy snowfall, sometimes",,as due to heavy snowfall sometimes.
test,281474976888141_f2863_chunk_0.wav,,7.41925,Male,30-45,Maithili,Find all approved AICTE institutes in the academic year 2019 - 2020,,Find all approved AICTE institutes in the academic year 2019-2020.
test,281474976885796_f2048_chunk_13.wav,,7.1190625,Female,30-45,Kannada,"who are just the extension of your own family, who make your life easy and then if you tell that",,"who are just the extension of your own family, who make your life easy. And then if you tell that you love"
test,281474976901668_f2086_chunk_1.wav,,6.86125,Female,45-60,Kannada,"and even today when I'm reading it, I enjoy because even those characters, they are quite rustic yet",,and even today when i'm reading it i enjoy because even those characters they are quite rustic yet
test,281474976895177_f2353_chunk_0.wav,,0.6044375,Male,18-30,Malayalam,Six,,6
test,281474976896211_f667_chunk_0.wav,,0.4515625,Female,18-30,Tamil,Play,,Play.
test,281474976897396_f2171_chunk_6.wav,,2.52,Male,18-30,Odia,So they try to conduct,,So they try to conduct
test,281474976897436_f1244_chunk_0.wav,,0.6378125,Male,45-60,Bodo,Forward,,Forward
test,281474976897601_f3179_chunk_0.wav,,14.5664375,Female,45-60,Telugu,I do not particularly follow this question and I am partially a trained classical singer and without much variation I like to sing the song as it is.,,"I do not particularly follow this question and I am partially a trained classical singer. And without much variation, I like to sing the song as it is."
test,281474976902169_f415_chunk_0.wav,,0.5145,Female,45-60,Urdu,On,,ON
test,281474976893082_f1927_chunk_1.wav,,2.70375,Male,60+,Marathi,I always like to sing filmy music,,I always like to sing filmy music.
test,281474976890747_f2053_chunk_0.wav,,3.577,Male,18-30,Dogri,Most memorable trip of me was last year,,Most memorable trip of me was last year
test,281474976894271_f3141_chunk_2.wav,,8.3336875,Female,30-45,Kashmiri,"As far as the recreational activities are concerned, Srinagar has a plethora of events happening now and then in almost every season.",,"As far as the recreational activities are concerned, Srinagar has a plethora of events happening now and then in almost every season."
test,281474976893898_f31_chunk_0.wav,,0.377875,Male,30-45,Bodo,Jump,,jump
test,281474976890931_f187_chunk_0.wav,,7.05325,Female,45-60,Konkani,Are there any Free vaccination centres which provide Booster Dose of Sputnik.,,Are there any free vaccination centers which provide booster dose of Sputnik?
test,281474976890748_f2054_chunk_4.wav,,0.8469375,Male,18-30,Dogri,silver work,,Silverwork.
test,281474976901605_f2022_chunk_16.wav,,19.167375,Female,30-45,Maithili,"So yes nowadays this system which we call that education system is getting into that mode, that children should learn first into the mother tongue. And at some extent my state is working on that. Let us see. We wish them all the best",,"So, yes nowadays this system which we call that education system is getting into that mode that children should learn first into the mother tongue and at some extent my state is working on that. Let us see. We wish them all the best."
test,281474976896159_f732_chunk_0.wav,,4.030625,Male,60+,Kannada,Why Airtel Money is not scanning the QR code?,,Why Airtel money is not scanning the QR code?
test,281474976902163_f2633_chunk_0.wav,,0.805625,Female,45-60,Urdu,Down,,Down.
test,281474976888835_f620_chunk_0.wav,,7.226375,Female,18-30,Nepali,A Freestyle wrestler may instantly win a match by holding both of an opponent's scapula to the mat.,,A freestyle wrestler may instantly win a match by holding both of an opponent's capilla to the mat.
test,281474976893848_f3250_chunk_9.wav,,9.6500625,Female,18-30,Bodo,The close relatives and friends gifts hand-woven scarves called Gamcha as an honorary felicitation.,,The close relatives and friends give hand woven scarves called Gamcha as an honorary felicitation.
test,281474976894794_f3270_chunk_5.wav,,9.1785625,Female,30-45,Nepali,"3 electronic parks, FinTech and legal Legal Tech Hub, Centre of Excellence on Cyber Security,",,"Three electronic parks, FinTech and LegalTech Hub, Center of Excellence on Cybersecurity,"
test,281474976895570_f1741_chunk_1.wav,,3.241125,Female,18-30,Malayalam,1995,,1995
test,281474976902150_f149_chunk_0.wav,,3.3413125,Female,45-60,Urdu,What is my average spending on groceries last month,,What is my average spending on groceries last month?
test,281474976888228_f2980_chunk_0.wav,,3.5815625,Female,60+,Tamil,I am trying to search for ESIC Centres,,I am trying to search for ESIC centers
test,281474976901608_f2023_chunk_8.wav,,8.1005,Female,30-45,Maithili,which ruling party or which party is ruling a state and who are those in opposition,,which ruling party or which party is ruling a state and who are those in opposition.
test,281474976889233_f2359_chunk_0.wav,,1.854625,Female,18-30,Urdu,what events are happening near me,,"What events are happening, Naomi?"
test,281474976883906_f1874_chunk_4.wav,,12.16,Female,30-45,Marathi,he dialects in Marathi differ from region to region and they have this smell of the land here. So,,The dialects in Marathi differ from region to region and they have this smell of the land here.
test,281474976893172_f2123_chunk_3.wav,,6.109,Female,60+,Odia,"is how a large number of students, after they complete their secondary school level school education, don't get",,is how a large number of students after they complete their secondary school level school education don't get
test,281474976900644_f2038_chunk_7.wav,,17.314125,Male,30-45,Urdu,"he has written such a thing that when a person reads and gets to know the reality, his heart fills with hope, and all of the sorrows and grief leave and go.",,"He has written such a thing that when a person reads and get to know the reality, his heart fills with hope and all of the sorrows and grief leave and go."
test,281474976887171_f3278_chunk_4.wav,,7.24,Female,18-30,Malayalam,"offer for them, most of the time they forget or they are not aware of what their own culture",,offer for them. Most of the time they forget or they are not aware of what their own culture is.
test,281474976892302_f2622_chunk_0.wav,,6.1943125,Male,30-45,Dogri,There is no consensus reference standard for the diagnosis of carpal tunnel syndrome.,,there is no consensus reference standard for the diagnosis of the carpal tunnel syndrome
test,281474976891569_f2358_chunk_1.wav,,6.232625,Male,30-45,Konkani,with phone number 70543305130,,with phone number 7054 3305130
test,281474976888226_f1489_chunk_0.wav,,6.3114375,Female,60+,Tamil,I would like to turn on the notifications for offers and rewards in Freecharge,,I would like to turn on the notifications for offers and rewards in free charge.
